MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,income_per_person,rooms_per_person,bedrooms_ratio,income_category,location_category,target
3.2639,31.0,3.8903654485049834,1.0166112956810631,1690.0,5.614617940199335,33.73,-117.9,0.5813218343195267,0.6928994082840237,0.26131511528608026,Medium,Los Angeles,1.552
4.65,25.0,5.109411764705882,0.9964705882352941,3872.0,4.555294117647059,33.72,-117.89,1.0207902892561984,1.121642561983471,0.19502647939212525,High,Other,1.978
3.6618,23.0,4.591633466135458,1.0717131474103585,2493.0,4.96613545816733,33.72,-117.89,0.7373540312876053,0.9245888487765744,0.2334056399132321,Medium,Other,1.835
4.5726,32.0,5.864457831325301,1.069277108433735,1786.0,5.379518072289157,33.73,-117.88,0.8500017917133259,1.0901455767077266,0.18233179250128403,High,Other,1.775
3.9844,38.0,5.403041825095057,1.1406844106463878,1236.0,4.699619771863118,33.72,-117.88,0.8478132686084142,1.149676375404531,0.211118930330753,Medium,Other,1.653
3.89,36.0,5.805471124620061,1.0699088145896656,1593.0,4.8419452887537995,33.72,-117.88,0.8033961079723791,1.1989956057752669,0.18429319371727748,Medium,Other,1.7
6.1966,16.0,6.356495468277946,0.9516616314199395,2592.0,3.915407854984894,33.71,-117.9,1.5826192901234568,1.623456790123457,0.1497148288973384,Very High,Los Angeles,2.605
4.7422,23.0,5.406844106463878,0.9885931558935361,1092.0,4.152091254752852,33.71,-117.89,1.14212326007326,1.302197802197802,0.1828410689170183,High,Other,2.024
4.5814,24.0,5.796812749003984,1.0677290836653386,2663.0,3.5365205843293492,33.71,-117.89,1.2954540743522345,1.6391288021028916,0.18419243986254294,High,Other,2.333
6.2488,16.0,5.461538461538462,0.9031339031339032,1324.0,3.7720797720797723,33.71,-117.9,1.656592749244713,1.4478851963746222,0.1653625456442358,Very High,Los Angeles,2.52
6.2452,16.0,6.656903765690377,0.9414225941422594,926.0,3.8744769874476988,33.71,-117.89,1.6118820734341253,1.7181425485961124,0.14142049025769954,Very High,Other,2.663
6.3427,15.0,8.166666666666666,1.0757575757575757,287.0,4.348484848484849,33.71,-117.9,1.4586,1.8780487804878048,0.13172541743970315,Very High,Los Angeles,3.052
4.2708,15.0,5.146302250803859,1.0884244372990353,1510.0,2.427652733118971,33.7,-117.92,1.7592301986754968,2.1198675496688746,0.21149640737269598,Medium,Los Angeles,1.617
3.6505,16.0,4.3538461538461535,1.0951048951048952,1719.0,2.4041958041958043,33.71,-117.91,1.5183871436881908,1.810936591041303,0.25152585929971094,Medium,Los Angeles,1.457
3.2386,13.0,3.537142857142857,1.0895238095238096,838.0,1.5961904761904762,33.7,-117.89,2.0289558472553697,2.2159904534606203,0.30802369413031777,Medium,Other,1.292
4.6483,12.0,4.74721941354904,1.122345803842265,2153.0,2.1769464105156726,33.7,-117.9,2.1352385973060843,2.180678123548537,0.2364217252396166,High,Los Angeles,1.908
4.5757,15.0,3.610410094637224,1.0820189274447949,982.0,1.5488958990536277,33.7,-117.9,2.95416883910387,2.3309572301425665,0.2996941896024464,High,Los Angeles,1.625
3.5694,31.0,4.305019305019305,1.0347490347490347,1369.0,5.285714285714286,33.73,-117.86,0.6752918918918919,0.814463111760409,0.24035874439461885,Medium,Other,1.505
2.3333,31.0,3.9019607843137254,0.9705882352941176,1602.0,5.235294117647059,33.72,-117.86,0.44568651685393257,0.745318352059925,0.24874371859296482,Low,Other,1.577
3.5902,39.0,5.116316639741519,1.0807754442649435,2789.0,4.505654281098546,33.72,-117.87,0.796821011115095,1.135532448906418,0.21124092200820968,Medium,Other,1.659
3.8421,37.0,4.379446640316205,0.9822134387351779,2445.0,4.83201581027668,33.72,-117.87,0.7951339877300614,0.9063394683026584,0.2242779783393502,Medium,Other,1.74
3.413,37.0,3.581453634085213,1.0726817042606516,2089.0,5.235588972431078,33.72,-117.86,0.6518846337960746,0.6840593585447582,0.2995101469559132,Medium,Other,1.506
3.5511,32.0,4.222543352601156,0.9826589595375722,1909.0,5.517341040462428,33.72,-117.86,0.6436252488213724,0.7653221581980094,0.2327173169062286,Medium,Other,1.591
2.4539,28.0,2.519327731092437,0.9647058823529412,3328.0,5.593277310924369,33.73,-117.85,0.43872310697115385,0.4504206730769231,0.3829219479653102,Low,Other,1.15
2.4211,20.0,3.8445440956651717,1.094170403587444,1534.0,2.2929745889387143,33.73,-117.84,1.055877379400261,1.6766623207301175,0.2846034214618974,Low,Other,1.75
3.1353,22.0,3.644657863145258,1.0816326530612246,4715.0,2.8301320528211282,33.74,-117.84,1.1078281654294804,1.2878048780487805,0.29677206851119897,Medium,Other,1.214
3.3611,24.0,4.1030444964871196,0.9531615925058547,910.0,2.1311475409836067,33.74,-117.84,1.5771315384615383,1.925274725274725,0.23230593607305935,Medium,Other,1.346
3.2104,25.0,3.417293233082707,1.0845864661654134,1426.0,2.680451127819549,33.74,-117.84,1.1977088359046284,1.2748948106591866,0.3173817381738174,Medium,Other,1.125
2.6771,23.0,3.7484536082474227,1.0762886597938144,958.0,1.975257731958763,33.74,-117.83,1.3553168058455114,1.8977035490605427,0.2871287128712871,Low,Other,1.315
1.8,5.0,3.6666666666666665,0.9607843137254902,207.0,4.0588235294117645,33.75,-117.86,0.44347826086956527,0.9033816425120773,0.2620320855614973,Low,Other,1.542
1.9309,31.0,3.7628205128205128,1.1004273504273505,1810.0,3.8675213675213675,33.75,-117.86,0.4992603314917127,0.9729281767955801,0.2924474730266894,Low,Other,1.734
2.9271,6.0,2.4880763116057234,0.9523052464228935,3157.0,5.019077901430842,33.75,-117.86,0.5831947735191638,0.49572378840671527,0.3827476038338658,Low,Other,1.232
2.8289,15.0,3.3503937007874014,1.169291338582677,1326.0,5.2204724409448815,33.76,-117.86,0.5418858220211161,0.6417797888386124,0.3490011750881316,Low,Other,1.175
2.7059,19.0,3.8048780487804876,1.0884146341463414,1214.0,3.701219512195122,33.74,-117.85,0.7310833607907744,1.028006589785832,0.2860576923076923,Low,Other,1.598
2.5651,27.0,3.7947454844006567,1.0377668308702792,2936.0,4.821018062397373,33.75,-117.85,0.5320660422343324,0.7871253405994549,0.2734746862829944,Low,Other,1.714
3.375,9.0,3.1818181818181817,1.0363636363636364,1257.0,7.618181818181818,33.74,-117.86,0.443019093078759,0.4176610978520286,0.32571428571428573,Medium,Other,1.653
4.125,32.0,4.668918918918919,1.0202702702702702,926.0,6.256756756756757,33.74,-117.86,0.6592872570194385,0.7462203023758099,0.2185238784370477,Medium,Other,1.759
2.1992,26.0,2.6337741607324516,1.0203458799593081,5756.0,5.855544252288912,33.74,-117.85,0.3755756775538568,0.4497915218902015,0.3874082657396678,Low,Other,1.708
3.775,23.0,4.239583333333333,1.125,647.0,6.739583333333333,33.73,-117.86,0.5601236476043276,0.6290571870170015,0.2653562653562654,Medium,Other,1.774
3.7202,30.0,4.802536231884058,1.036231884057971,3249.0,5.885869565217392,33.73,-117.86,0.6320561403508772,0.8159433671899045,0.2157676348547718,Medium,Other,1.821
2.6385,26.0,3.676025917926566,0.9848812095032398,2776.0,5.995680345572354,33.73,-117.86,0.4400668227665706,0.6131123919308358,0.2679200940070505,Low,Other,1.802
2.6734,31.0,3.705229793977813,1.0332805071315372,3289.0,5.212361331220285,33.74,-117.87,0.5128961386439647,0.710854363028276,0.2788708297690333,Low,Other,1.585
3.4193,45.0,4.537074148296593,1.006012024048096,1970.0,3.9478957915831665,33.73,-117.87,0.8661069543147207,1.149238578680203,0.22173144876325085,Medium,Other,1.77
3.415,52.0,4.627639155470249,1.0095969289827256,2165.0,4.155470249520153,33.74,-117.87,0.8218083140877599,1.1136258660508085,0.21816673579427626,Medium,Other,1.725
3.425,38.0,4.031719532554257,1.0717863105175292,3242.0,5.412353923205342,33.74,-117.86,0.632811536088834,0.7449105490438003,0.26583850931677017,Medium,Other,1.656
3.3125,38.0,4.531746031746032,1.0138888888888888,2451.0,4.863095238095238,33.73,-117.86,0.6811505507955936,0.9318645450836393,0.22373029772329248,Medium,Other,1.591
2.5,34.0,3.6064,1.008,2984.0,4.7744,33.74,-117.86,0.5236260053619303,0.7553619302949062,0.27950310559006214,Low,Other,1.625
3.0824,33.0,3.7694524495677233,1.080691642651297,2175.0,6.268011527377522,33.73,-117.89,0.4917668045977011,0.6013793103448276,0.286697247706422,Medium,Other,1.774
3.7147,32.0,3.430913348946136,0.9754098360655737,5116.0,5.990632318501171,33.73,-117.9,0.6200847928068804,0.5727130570758405,0.2843003412969283,Medium,Los Angeles,1.641
4.1,30.0,4.576687116564417,1.0552147239263803,1048.0,6.429447852760736,33.73,-117.9,0.6376908396946565,0.7118320610687023,0.2305630026809651,Medium,Los Angeles,1.664
3.2037,33.0,3.8896434634974533,1.0084889643463497,3232.0,5.487266553480476,33.73,-117.88,0.5838426051980198,0.7088490099009901,0.25927542557835004,Medium,Other,1.635
3.75,36.0,5.202105263157895,1.048421052631579,2594.0,5.461052631578947,33.73,-117.88,0.6866808018504241,0.9525828835774867,0.20153783893160662,Medium,Other,1.705
4.0231,31.0,4.003322259136213,0.9302325581395349,1476.0,4.903654485049834,33.75,-117.89,0.8204289295392955,0.8163956639566397,0.23236514522821575,Medium,Other,1.392
2.9167,32.0,4.501440922190202,1.0518731988472623,2145.0,6.181556195965418,33.74,-117.89,0.47183911421911423,0.7282051282051283,0.23367477592829705,Low,Other,1.584
3.2292,34.0,5.33030303030303,1.0696969696969696,2083.0,6.3121212121212125,33.74,-117.89,0.5115871339414306,0.8444551128180509,0.20068220579874926,Medium,Other,1.606
3.425,28.0,4.841726618705036,1.0467625899280575,1575.0,5.66546762589928,33.75,-117.9,0.6045396825396825,0.8546031746031746,0.21619613670133728,Medium,Los Angeles,1.595
2.2105,19.0,4.745454545454545,1.1484848484848484,1032.0,3.1272727272727274,33.74,-117.9,0.7068459302325582,1.517441860465116,0.24201787994891444,Low,Los Angeles,1.804
2.3783,18.0,4.262443438914027,1.0,1915.0,4.332579185520362,33.74,-117.9,0.5489339947780679,0.9838120104438642,0.2346072186836518,Low,Los Angeles,1.667
2.9926,25.0,4.634490238611714,1.0466377440347072,2946.0,3.195227765726681,33.74,-117.91,0.9365842498302783,1.4504412763068568,0.2258366487245495,Low,Los Angeles,1.832
4.7639,26.0,4.740667976424361,1.005893909626719,2867.0,5.632612966601179,33.73,-117.91,0.8457708754795954,0.841646320195326,0.21218400331537504,High,Los Angeles,1.799
3.9659,26.0,4.257234726688103,1.0096463022508038,1804.0,5.80064308681672,33.73,-117.9,0.6837000554323726,0.7339246119733925,0.23716012084592142,Medium,Los Angeles,1.785
2.7535,24.0,3.2184412733260155,1.048298572996707,5516.0,6.054884742041712,33.74,-117.9,0.45475679840464106,0.5315445975344453,0.3257162346521146,Low,Los Angeles,1.11
4.7679,25.0,4.275132275132275,0.8624338624338624,1066.0,5.64021164021164,33.74,-117.9,0.8453406191369607,0.7579737335834897,0.20173267326732672,High,Los Angeles,1.731
3.0833,24.0,2.8472222222222223,0.9801587301587301,3171.0,6.291666666666667,33.74,-117.9,0.49006092715231786,0.45253863134657835,0.34425087108013935,Medium,Los Angeles,1.517
3.75,32.0,5.84070796460177,1.2831858407079646,959.0,8.486725663716815,33.74,-117.89,0.441866527632951,0.6882168925964546,0.2196969696969697,Medium,Other,1.59
4.6875,33.0,4.239726027397261,0.952054794520548,1217.0,8.335616438356164,33.74,-117.89,0.5623459326211997,0.5086277732128185,0.2245557350565428,High,Other,1.544
4.0769,32.0,5.392592592592592,0.9925925925925926,837.0,6.2,33.73,-117.89,0.6575645161290322,0.8697729988052568,0.18406593406593408,Medium,Other,1.639
1.5026,10.0,3.326642335766423,1.0766423357664234,2176.0,3.9708029197080292,33.75,-117.88,0.37841213235294113,0.8377757352941176,0.3236423477783873,Low,Other,1.518
3.1964,29.0,3.977900552486188,0.9613259668508287,1045.0,5.773480662983426,33.74,-117.88,0.5536348325358852,0.6889952153110047,0.24166666666666667,Medium,Other,1.519
3.1691,16.0,3.27437641723356,1.0113378684807257,2329.0,5.2811791383219955,33.74,-117.88,0.6000743237440962,0.6200085873765564,0.3088642659279779,Medium,Other,1.594
2.8077,31.0,4.17910447761194,1.1044776119402986,1718.0,6.41044776119403,33.74,-117.88,0.4379881257275902,0.6519208381839348,0.26428571428571435,Low,Other,1.403
2.7632,16.0,3.3058510638297873,0.9707446808510638,1925.0,5.11968085106383,33.74,-117.87,0.5397211428571428,0.6457142857142857,0.29364440868865643,Low,Other,1.589
2.5224,19.0,3.5606299212598427,1.0110236220472442,3545.0,5.582677165354331,33.74,-117.88,0.45182623413258116,0.637799717912553,0.2839451570101725,Low,Other,1.485
3.0083,25.0,3.3438661710037176,1.0353159851301115,3416.0,6.349442379182156,33.74,-117.88,0.473789637002342,0.5266393442622952,0.30961645358532514,Medium,Other,1.635
2.246,6.0,2.647787610619469,1.056637168141593,3800.0,3.3628318584070795,33.76,-117.87,0.6678894736842106,0.7873684210526316,0.3990641711229947,Low,Other,1.833
2.6561,14.0,3.076837416481069,1.066815144766147,6799.0,3.785634743875278,33.75,-117.87,0.701626062656273,0.8127665833210767,0.34672457473760404,Low,Other,1.444
2.6635,18.0,3.1538461538461537,1.1538461538461537,812.0,3.67420814479638,33.75,-117.87,0.7249181034482759,0.8583743842364532,0.36585365853658536,Low,Other,1.625
3.5972,39.0,2.6699029126213594,0.8446601941747572,554.0,5.378640776699029,33.75,-117.86,0.6687935018050541,0.4963898916967509,0.31636363636363635,Medium,Other,1.58
1.5054,13.0,2.4764795144157814,0.9074355083459787,3356.0,5.092564491654021,33.75,-117.86,0.2956074493444577,0.4862932061978546,0.366421568627451,Low,Other,1.375
0.971,12.0,3.49937106918239,1.3547169811320754,1968.0,2.4754716981132074,33.75,-117.87,0.3922484756097561,1.413617886178862,0.38713156002875626,Very Low,Other,1.025
1.7019,26.0,4.326315789473684,1.2,448.0,4.71578947368421,33.75,-117.87,0.36089397321428573,0.9174107142857143,0.2773722627737226,Low,Other,3.5
3.4345,37.0,4.486486486486487,1.0165165165165164,2354.0,3.5345345345345347,33.76,-117.88,0.971697960917587,1.2693288020390825,0.2265729585006693,Medium,Other,2.355
1.7823,17.0,4.055045871559633,1.0871559633027523,1079.0,2.4747706422018347,33.76,-117.88,0.7201879518072289,1.63855421686747,0.2680995475113122,Low,Other,2.053
4.5125,50.0,5.743589743589744,0.9743589743589743,747.0,3.1923076923076925,33.75,-117.88,1.4135542168674697,1.7991967871485943,0.16964285714285715,High,Other,1.954
2.8342,34.0,4.69375,1.0515625,5477.0,8.5578125,33.75,-117.88,0.3311827642870184,0.5484754427606353,0.22403462050599202,Low,Other,1.872
3.6953,26.0,3.9094890510948903,1.0248175182481751,3262.0,4.762043795620438,33.76,-117.9,0.7759903433476395,0.8209687308399753,0.2621359223300971,Medium,Los Angeles,1.768
3.7143,32.0,4.443661971830986,1.011737089201878,2245.0,5.269953051643192,33.75,-117.9,0.7048070378619155,0.8432071269487751,0.22768092974115162,Medium,Los Angeles,1.63
3.8056,36.0,4.651488616462347,1.001751313485114,2370.0,4.15061295971979,33.76,-117.89,0.9168766244725739,1.1206751054852322,0.21536144578313257,Medium,Other,1.772
3.1713,34.0,4.362916006339145,1.0364500792393028,3117.0,4.939778129952456,33.75,-117.89,0.64199239653513,0.8832210458774463,0.2375590265165274,Medium,Other,1.701
3.5972,26.0,5.285714285714286,1.227405247813411,1235.0,3.6005830903790086,33.78,-117.88,0.9990604048582996,1.4680161943319838,0.23221180364037505,Medium,Other,1.875
6.9737,31.0,7.041436464088398,0.9806629834254144,1044.0,2.883977900552486,33.77,-117.88,2.418083716475096,2.441570881226054,0.13927030207924676,Very High,Other,2.888
3.3472,26.0,4.338397790055248,0.925414364640884,1572.0,2.1712707182320443,33.78,-117.88,1.5415857506361321,1.9980916030534348,0.2133078637376632,Medium,Other,2.374
4.1951,32.0,5.169977924944813,1.2582781456953642,1445.0,3.1898454746136866,33.77,-117.89,1.3151420761245673,1.6207612456747404,0.24338172502134925,Medium,Other,1.95
3.9219,35.0,4.888586956521739,0.9320652173913043,1239.0,3.3668478260869565,33.77,-117.89,1.1648581113801453,1.4519774011299436,0.19066147859922178,Medium,Other,1.896
4.8,34.0,5.223880597014926,1.044776119402985,723.0,3.5970149253731343,33.76,-117.89,1.3344398340248962,1.4522821576763487,0.19999999999999996,High,Other,1.927
8.0784,52.0,6.882191780821918,0.9753424657534246,978.0,2.6794520547945204,33.77,-117.87,3.014944785276074,2.5685071574642127,0.14171974522292993,Very High,Other,3.203
4.1071,37.0,6.272842639593908,1.0799492385786802,2164.0,2.746192893401015,33.76,-117.87,1.4955613678373383,2.284195933456562,0.17216265425854746,Medium,Other,3.113
4.6111,39.0,6.38863287250384,1.0061443932411673,1669.0,2.563748079877112,33.77,-117.86,1.7985776512881968,2.4919113241461956,0.1574897811974032,High,Other,2.403
4.7083,34.0,5.926691729323308,1.0545112781954886,1679.0,3.156015037593985,33.76,-117.86,1.4918496724240622,1.8779035139964266,0.17792578496669836,High,Other,2.053
4.2798,14.0,3.9945205479452053,1.158904109589041,615.0,1.6849315068493151,33.76,-117.84,2.5400439024390242,2.370731707317073,0.29012345679012347,Medium,Other,2.188
2.8828,26.0,5.290617848970252,1.2013729977116705,1273.0,2.9130434782608696,33.76,-117.85,0.9896179104477612,1.8161822466614297,0.22707612456747406,Low,Other,2.047
5.375,16.0,4.76,1.02,93.0,1.86,33.76,-117.84,2.889784946236559,2.5591397849462365,0.2142857142857143,High,Other,2.157
3.6806,22.0,4.666666666666667,0.9629629629629629,196.0,2.419753086419753,33.76,-117.84,1.5210642857142858,1.9285714285714286,0.20634920634920634,Medium,Other,2.194
4.0214,16.0,4.345273631840796,1.155223880597015,2164.0,2.153233830845771,33.75,-117.84,1.8676095194085027,2.018022181146026,0.2658575681245706,Medium,Other,1.395
4.5461,33.0,5.0296495956873315,0.8814016172506739,1053.0,2.838274932614555,33.76,-117.85,1.6017123456790126,1.772079772079772,0.1752411575562701,High,Other,2.138
4.3292,14.0,5.048054919908467,1.0892448512585813,1656.0,1.894736842105263,33.77,-117.84,2.2848555555555556,2.664251207729469,0.21577515865820487,Medium,Other,2.065
4.0398,23.0,5.154782608695652,1.0469565217391303,3570.0,3.1043478260869564,33.77,-117.85,1.3013361344537815,1.6605042016806724,0.2031039136302294,Medium,Other,2.331
3.5195,26.0,6.090909090909091,1.0563636363636364,1314.0,2.389090909090909,33.77,-117.84,1.4731544901065448,2.549467275494673,0.17343283582089553,Medium,Other,2.491
4.3698,26.0,5.184275184275184,1.0049140049140048,1146.0,2.8157248157248156,33.76,-117.84,1.55192722513089,1.8411867364746946,0.1938388625592417,Medium,Other,2.296
4.9957,22.0,5.718222222222222,1.0435555555555556,2703.0,2.4026666666666667,33.75,-117.83,2.07923140954495,2.379948205697373,0.18249650240945128,High,Other,2.964
4.6161,30.0,5.950920245398773,1.0940695296523517,1270.0,2.5971370143149284,33.75,-117.82,1.7773802362204727,2.2913385826771653,0.1838487972508591,High,Other,2.365
2.8261,24.0,4.532994923857868,1.0609137055837563,342.0,1.736040609137056,33.75,-117.82,1.627899707602339,2.6111111111111107,0.23404255319148937,Low,Other,1.465
3.0958,25.0,4.310618066561014,1.0776545166402536,1559.0,2.4706814580031695,33.74,-117.82,1.2530146247594613,1.7447081462475946,0.25,Medium,Other,1.378
3.4152,34.0,4.691358024691358,1.0599647266313934,1475.0,2.601410934744268,33.75,-117.83,1.312826033898305,1.8033898305084746,0.22593984962406016,Medium,Other,2.102
5.021,23.0,5.4485981308411215,0.9906542056074766,1574.0,2.4517133956386292,33.75,-117.81,2.0479555273189325,2.2223634053367216,0.18181818181818182,High,Other,2.522
5.2998,30.0,6.646182495344506,1.0260707635009312,1540.0,2.8677839851024207,33.74,-117.8,1.848047142857143,2.3175324675324678,0.1543849817876156,High,Other,2.472
3.5719,19.0,4.387329591018444,1.078588612670409,2828.0,2.267842822774659,33.73,-117.81,1.5750209688826027,1.9345827439886847,0.2458417108389691,Medium,Other,2.528
3.3047,24.0,4.306709265175719,1.036741214057508,1908.0,3.047923322683706,33.74,-117.81,1.0842464360587003,1.4129979035639415,0.24072700296735905,Medium,Other,2.169
3.0305,19.0,4.215932914046122,1.0220125786163523,2334.0,2.4465408805031448,33.73,-117.81,1.2386876606683803,1.7232219365895458,0.2424167081054202,Medium,Other,1.406
4.7273,23.0,5.506306306306306,1.0018018018018018,1508.0,2.717117117117117,33.73,-117.81,1.739821949602122,2.0265251989389923,0.18193717277486912,High,Other,2.342
3.8703,23.0,3.765925925925926,1.1437037037037037,1720.0,2.5481481481481483,33.73,-117.82,1.5188677325581394,1.477906976744186,0.3036978756884343,Medium,Other,1.37
4.7039,24.0,4.447368421052632,1.0,482.0,2.536842105263158,33.73,-117.82,1.854234439834025,1.753112033195021,0.22485207100591714,High,Other,2.25
5.0162,27.0,4.8106060606060606,0.9772727272727273,809.0,3.0643939393939394,33.73,-117.82,1.6369305315203957,1.5698393077873918,0.2031496062992126,High,Other,2.23
3.0382,23.0,4.019723865877712,1.0670611439842208,4088.0,2.687705456936226,33.74,-117.83,1.1304066046966732,1.49559686888454,0.26545632973503436,Medium,Other,1.836
3.5387,20.0,3.9372013651877134,1.0901023890784982,4853.0,3.3126279863481227,33.73,-117.83,1.0682455182361426,1.188543169173707,0.27687239944521497,Medium,Other,1.604
6.9014,27.0,7.925373134328358,1.0298507462686568,1017.0,3.035820895522388,33.76,-117.8,2.273322517207473,2.6106194690265485,0.12994350282485878,Very High,Other,3.668
11.0546,25.0,8.180722891566266,1.0120481927710843,796.0,3.1967871485943773,33.76,-117.79,3.4580344221105532,2.5590452261306535,0.12371134020618556,Very High,Other,4.872
13.466,26.0,8.874233128834355,1.0582822085889572,983.0,3.0153374233128836,33.75,-117.79,4.4658351983723295,2.9430315361139363,0.11925337020394057,Very High,Other,5.00001
9.3845,26.0,7.92225201072386,1.0107238605898123,1074.0,2.8793565683646114,33.75,-117.79,3.259235102420856,2.7513966480446923,0.127580372250423,Very High,Other,5.00001
5.3903,29.0,6.451476793248945,1.029535864978903,1197.0,2.5253164556962027,33.75,-117.8,2.1345047619047617,2.554720133667502,0.15958142576847614,High,Other,2.866
6.5616,33.0,6.393805309734513,1.002212389380531,1300.0,2.8761061946902653,33.74,-117.8,2.2814178461538464,2.223076923076923,0.15674740484429067,Very High,Other,2.902
3.7031,25.0,5.163755458515284,1.0283842794759825,1197.0,2.61353711790393,33.75,-117.81,1.4168920634920634,1.9757727652464494,0.199154334038055,Medium,Other,2.278
8.5403,23.0,7.851528384279476,0.9847161572052402,1292.0,2.8209606986899565,33.77,-117.79,3.0274438080495356,2.7832817337461297,0.12541713014460512,Very High,Other,4.513
6.9014,21.0,8.379576107899807,1.0655105973025047,1680.0,3.2369942196531793,33.77,-117.79,2.132039642857143,2.5886904761904757,0.1271556679696482,Very High,Other,4.39
11.4537,25.0,8.89763779527559,1.0275590551181102,719.0,2.8307086614173227,33.76,-117.78,4.046230598052851,3.1432545201668987,0.1154867256637168,Very High,Other,5.00001
10.1714,6.0,8.305343511450381,1.0882103477523324,3744.0,3.1755725190839694,33.78,-117.78,3.203012980769231,2.6153846153846154,0.13102532679738563,Very High,Other,4.815
8.2653,4.0,7.231265108783239,1.0217566478646254,3754.0,3.024979854955681,33.79,-117.76,2.7323487746403834,2.3905167820990942,0.14129708045464678,Very High,Other,3.74
11.0124,19.0,8.291079812206572,0.9436619718309859,1200.0,2.816901408450704,33.76,-117.77,3.909402,2.9433333333333334,0.11381653454133636,Very High,Other,5.00001
7.0565,32.0,7.2125,0.940625,967.0,3.021875,33.77,-117.82,2.335139607032058,2.3867631851085833,0.1304159445407279,Very High,Other,3.246
4.1151,22.0,5.297491039426523,1.1505376344086022,1342.0,2.4050179211469533,33.77,-117.83,1.7110475409836066,2.202682563338301,0.2171853856562923,Medium,Other,2.032
4.275,26.0,6.028117359413203,1.0427872860635696,2249.0,2.749388753056235,33.77,-117.83,1.554891062694531,2.192530013339262,0.1729872236868789,Medium,Other,2.854
6.5308,27.0,7.209821428571429,1.0022321428571428,1193.0,2.6629464285714284,33.76,-117.82,2.452471416596815,2.707460184409053,0.13900928792569658,Very High,Other,2.878
7.1882,27.0,7.58235294117647,0.9235294117647059,976.0,2.8705882352941177,33.77,-117.82,2.5040860655737704,2.6413934426229506,0.121799844840962,Very High,Other,3.592
6.2944,33.0,6.815724815724816,1.0515970515970516,1229.0,3.01965601965602,33.76,-117.82,2.0844758340113914,2.257119609438568,0.15428983417447728,Very High,Other,2.656
5.5654,32.0,6.356037151702786,1.0495356037151702,835.0,2.585139318885449,33.76,-117.81,2.152843353293413,2.458682634730539,0.16512420847540185,High,Other,2.818
8.7496,29.0,7.935766423357665,1.032116788321168,2046.0,2.986861313868613,33.77,-117.8,2.9293626588465296,2.6568914956011733,0.1300588668138337,Very High,Other,3.495
7.2392,31.0,7.281889763779527,0.9826771653543307,1852.0,2.916535433070866,33.77,-117.81,2.4821231101511882,2.4967602591792657,0.13494809688581316,Very High,Other,3.346
10.157,8.0,9.180451127819548,1.1077694235588973,2569.0,3.219298245614035,33.83,-117.81,3.155035422343324,2.851693265862203,0.12066612066612067,Very High,Other,4.771
8.3818,13.0,7.533066132264529,0.9799599198396793,1496.0,2.997995991983968,33.83,-117.83,2.7958009358288773,2.5127005347593583,0.1300877893056664,Very High,Other,3.776
3.6707,23.0,5.4411764705882355,1.072549019607843,1226.0,2.403921568627451,33.83,-117.83,1.526963295269168,2.263458401305057,0.1971171171171171,Medium,Other,2.314
4.0484,15.0,5.389915966386555,1.0873949579831932,1414.0,2.376470588235294,33.8,-117.82,1.7035346534653466,2.268033946251768,0.20174618023074523,Medium,Other,1.656
4.8542,29.0,5.549618320610687,0.9007633587786259,724.0,2.763358778625954,33.79,-117.83,1.7566303867403315,2.0082872928176796,0.1623108665749656,High,Other,2.181
4.1339,26.0,4.280388978930308,1.0259319286871962,3657.0,5.927066450567261,33.79,-117.82,0.6974613891167624,0.722176647525294,0.23968193865959866,Medium,Other,2.223
5.8622,30.0,6.456164383561644,1.0383561643835617,2271.0,3.110958904109589,33.8,-117.83,1.8843707617789518,2.0752972258916778,0.16083174199023978,High,Other,2.21
3.8681,31.0,4.977777777777778,1.0098765432098766,1095.0,2.7037037037037037,33.8,-117.83,1.4306671232876713,1.841095890410959,0.20287698412698413,Medium,Other,1.96
5.3041,37.0,5.741596638655462,0.9663865546218487,1378.0,2.8949579831932772,33.79,-117.84,1.8321854862119014,1.9833091436865022,0.16831320892791804,High,Other,2.357
2.9312,25.0,4.5,1.1152173913043477,1078.0,2.3434782608695652,33.79,-117.83,1.2507903525046382,1.9202226345083488,0.24782608695652172,Low,Other,2.201
2.378,34.0,4.259868421052632,0.9917763157894737,1658.0,2.726973684210526,33.79,-117.84,0.8720289505428228,1.5621230398069965,0.2328185328185328,Low,Other,1.996
4.6125,26.0,5.965277777777778,1.0046296296296295,1086.0,2.513888888888889,33.78,-117.84,1.834806629834254,2.3729281767955803,0.1684128831975165,High,Other,2.292
4.25,24.0,5.35343618513324,1.1037868162692848,1656.0,2.3225806451612905,33.78,-117.84,1.829861111111111,2.3049516908212557,0.20618286612522926,Medium,Other,2.48
3.75,23.0,5.3968804159445405,1.0571923743500866,2045.0,3.5441941074523395,33.79,-117.81,1.0580684596577017,1.5227383863080683,0.19588953114964675,Medium,Other,2.119
6.58,25.0,7.704334365325077,0.9984520123839009,2061.0,3.1904024767801857,33.78,-117.82,2.06243571081999,2.414847161572052,0.1295961422543701,Very High,Other,3.185
5.7934,27.0,7.25050505050505,1.0242424242424242,1484.0,2.997979797979798,33.78,-117.81,1.9324346361185982,2.418463611859838,0.1412649763165227,High,Other,2.705
